filename	barcode(s)
unc.edu.cc9dfa83+AC0-d316+AC0-4455+AC0-bd08+AC0-967fb33a54ff.2485528.bt.exon+AF8-quantification.txt	TCGA+AC0-YL+AC0-A8SC+AC0-01A+AC0-
unc.edu.cd77237d+AC0-0598+AC0-41cd+AC0-b12c+AC0-eea4b9c06e6d.1362386.junction+AF8-quantification.txt	TCGA+AC0-EJ+AC0-7314+AC0-01A+AC0-
unc.edu.cd77237d+AC0-0598+AC0-41cd+AC0-b12c+AC0-eea4b9c06e6d.1369381.rsem.genes.results	TCGA+AC0-EJ+AC0-7314+AC0-01A+AC0-
unc.edu.cd77237d+AC0-0598+AC0-41cd+AC0-b12c+AC0-eea4b9c06e6d.1369382.rsem.isoforms.results	TCGA+AC0-EJ+AC0-7314+AC0-01A+AC0-
unc.edu.cd77237d+AC0-0598+AC0-41cd+AC0-b12c+AC0-eea4b9c06e6d.1369405.rsem.genes.normalized+AF8-results	TCGA+AC0-EJ+AC0-7314+AC0-01A+AC0-
unc.edu.cd77237d+AC0-0598+AC0-41cd+AC0-b12c+AC0-eea4b9c06e6d.1369408.rsem.isoforms.normalized+AF8-results	TCGA+AC0-EJ+AC0-7314+AC0-01A+AC0-
unc.edu.cd77237d+AC0-0598+AC0-41cd+AC0-b12c+AC0-eea4b9c06e6d.1756622.bt.exon+AF8-quantification.txt	TCGA+AC0-EJ+AC0-7314+AC0-01A+AC0-
unc.edu.cea23bbc+AC0-1a4a+AC0-4498+AC0-987b+AC0-67728912ae40.2314145.junction+AF8-quantification.txt	TCGA+AC0-KC+AC0-A7F6+AC0-01A+AC0-
unc.edu.cea23bbc+AC0-1a4a+AC0-4498+AC0-987b+AC0-67728912ae40.2314927.rsem.genes.results	TCGA+AC0-KC+AC0-A7F6+AC0-01A+AC0-
unc.edu.cea23bbc+AC0-1a4a+AC0-4498+AC0-987b+AC0-67728912ae40.2314928.rsem.isoforms.results	TCGA+AC0-KC+AC0-A7F6+AC0-01A+AC0-
unc.edu.cea23bbc+AC0-1a4a+AC0-4498+AC0-987b+AC0-67728912ae40.2314942.rsem.genes.normalized+AF8-results	TCGA+AC0-KC+AC0-A7F6+AC0-01A+AC0-
unc.edu.cea23bbc+AC0-1a4a+AC0-4498+AC0-987b+AC0-67728912ae40.2314943.rsem.isoforms.normalized+AF8-results	TCGA+AC0-KC+AC0-A7F6+AC0-01A+AC0-
unc.edu.cea23bbc+AC0-1a4a+AC0-4498+AC0-987b+AC0-67728912ae40.2315179.bt.exon+AF8-quantification.txt	TCGA+AC0-KC+AC0-A7F6+AC0-01A+AC0-
unc.edu.cecb86b2+AC0-f20c+AC0-4fde+AC0-b9b6+AC0-c87e95f2e390.1322314.junction+AF8-quantification.txt	TCGA+AC0-EJ+AC0-7794+AC0-01A+AC0-
unc.edu.cecb86b2+AC0-f20c+AC0-4fde+AC0-b9b6+AC0-c87e95f2e390.1325404.rsem.genes.results	TCGA+AC0-EJ+AC0-7794+AC0-01A+AC0-
unc.edu.cecb86b2+AC0-f20c+AC0-4fde+AC0-b9b6+AC0-c87e95f2e390.1325405.rsem.isoforms.results	TCGA+AC0-EJ+AC0-7794+AC0-01A+AC0-
unc.edu.cecb86b2+AC0-f20c+AC0-4fde+AC0-b9b6+AC0-c87e95f2e390.1325461.rsem.genes.normalized+AF8-results	TCGA+AC0-EJ+AC0-7794+AC0-01A+AC0-
unc.edu.cecb86b2+AC0-f20c+AC0-4fde+AC0-b9b6+AC0-c87e95f2e390.1325467.rsem.isoforms.normalized+AF8-results	TCGA+AC0-EJ+AC0-7794+AC0-01A+AC0-
unc.edu.cecb86b2+AC0-f20c+AC0-4fde+AC0-b9b6+AC0-c87e95f2e390.1754551.bt.exon+AF8-quantification.txt	TCGA+AC0-EJ+AC0-7794+AC0-01A+AC0-
unc.edu.cefe4277+AC0-778b+AC0-42b3+AC0-8e05+AC0-5df8327f50be.1530234.junction+AF8-quantification.txt	TCGA+AC0-HC+AC0-8265+AC0-01A+AC0-
unc.edu.cefe4277+AC0-778b+AC0-42b3+AC0-8e05+AC0-5df8327f50be.1532153.rsem.genes.results	TCGA+AC0-HC+AC0-8265+AC0-01A+AC0-
unc.edu.cefe4277+AC0-778b+AC0-42b3+AC0-8e05+AC0-5df8327f50be.1532154.rsem.isoforms.results	TCGA+AC0-HC+AC0-8265+AC0-01A+AC0-
unc.edu.cefe4277+AC0-778b+AC0-42b3+AC0-8e05+AC0-5df8327f50be.1532182.rsem.isoforms.normalized+AF8-results	TCGA+AC0-HC+AC0-8265+AC0-01A+AC0-
unc.edu.cefe4277+AC0-778b+AC0-42b3+AC0-8e05+AC0-5df8327f50be.1532187.rsem.genes.normalized+AF8-results	TCGA+AC0-HC+AC0-8265+AC0-01A+AC0-
unc.edu.cefe4277+AC0-778b+AC0-42b3+AC0-8e05+AC0-5df8327f50be.1749580.bt.exon+AF8-quantification.txt	TCGA+AC0-HC+AC0-8265+AC0-01A+AC0-
unc.edu.cf7a71f6+AC0-8d7d+AC0-4833+AC0-b9b2+AC0-c40abc1654e6.1362035.junction+AF8-quantification.txt	TCGA+AC0-HC+AC0-7213+AC0-01A+AC0-
unc.edu.cf7a71f6+AC0-8d7d+AC0-4833+AC0-b9b2+AC0-c40abc1654e6.1367943.rsem.genes.results	TCGA+AC0-HC+AC0-7213+AC0-01A+AC0-
unc.edu.cf7a71f6+AC0-8d7d+AC0-4833+AC0-b9b2+AC0-c40abc1654e6.1367944.rsem.isoforms.results	TCGA+AC0-HC+AC0-7213+AC0-01A+AC0-
unc.edu.cf7a71f6+AC0-8d7d+AC0-4833+AC0-b9b2+AC0-c40abc1654e6.1367989.rsem.genes.normalized+AF8-results	TCGA+AC0-HC+AC0-7213+AC0-01A+AC0-
unc.edu.cf7a71f6+AC0-8d7d+AC0-4833+AC0-b9b2+AC0-c40abc1654e6.1367997.rsem.isoforms.normalized+AF8-results	TCGA+AC0-HC+AC0-7213+AC0-01A+AC0-
unc.edu.cf7a71f6+AC0-8d7d+AC0-4833+AC0-b9b2+AC0-c40abc1654e6.1756534.bt.exon+AF8-quantification.txt	TCGA+AC0-HC+AC0-7213+AC0-01A+AC0-
unc.edu.cff667cc+AC0-724f+AC0-4f8a+AC0-96c0+AC0-cdd6512805a2.2411537.junction+AF8-quantification.txt	TCGA+AC0-X4+AC0-A8KQ+AC0-01A+AC0-
unc.edu.cff667cc+AC0-724f+AC0-4f8a+AC0-96c0+AC0-cdd6512805a2.2411873.rsem.genes.results	TCGA+AC0-X4+AC0-A8KQ+AC0-01A+AC0-
unc.edu.cff667cc+AC0-724f+AC0-4f8a+AC0-96c0+AC0-cdd6512805a2.2411874.rsem.isoforms.results	TCGA+AC0-X4+AC0-A8KQ+AC0-01A+AC0-
unc.edu.cff667cc+AC0-724f+AC0-4f8a+AC0-96c0+AC0-cdd6512805a2.2411887.rsem.genes.normalized+AF8-results	TCGA+AC0-X4+AC0-A8KQ+AC0-01A+AC0-
unc.edu.cff667cc+AC0-724f+AC0-4f8a+AC0-96c0+AC0-cdd6512805a2.2411888.rsem.isoforms.normalized+AF8-results	TCGA+AC0-X4+AC0-A8KQ+AC0-01A+AC0-
unc.edu.cff667cc+AC0-724f+AC0-4f8a+AC0-96c0+AC0-cdd6512805a2.2412083.bt.exon+AF8-quantification.txt	TCGA+AC0-X4+AC0-A8KQ+AC0-01A+AC0-
unc.edu.d0617c13+AC0-ba48+AC0-44d9+AC0-807f+AC0-29a9ee7ebf39.1210723.junction+AF8-quantification.txt	TCGA+AC0-EJ+AC0-5512+AC0-01A+AC0-
unc.edu.d0617c13+AC0-ba48+AC0-44d9+AC0-807f+AC0-29a9ee7ebf39.1213107.rsem.genes.results	TCGA+AC0-EJ+AC0-5512+AC0-01A+AC0-
unc.edu.d0617c13+AC0-ba48+AC0-44d9+AC0-807f+AC0-29a9ee7ebf39.1213108.rsem.isoforms.results	TCGA+AC0-EJ+AC0-5512+AC0-01A+AC0-
unc.edu.d0617c13+AC0-ba48+AC0-44d9+AC0-807f+AC0-29a9ee7ebf39.1213129.rsem.isoforms.normalized+AF8-results	TCGA+AC0-EJ+AC0-5512+AC0-01A+AC0-
unc.edu.d0617c13+AC0-ba48+AC0-44d9+AC0-807f+AC0-29a9ee7ebf39.1213130.rsem.genes.normalized+AF8-results	TCGA+AC0-EJ+AC0-5512+AC0-01A+AC0-
unc.edu.d0617c13+AC0-ba48+AC0-44d9+AC0-807f+AC0-29a9ee7ebf39.1756873.bt.exon+AF8-quantification.txt	TCGA+AC0-EJ+AC0-5512+AC0-01A+AC0-
unc.edu.d139f13a+AC0-72aa+AC0-4bd8+AC0-bee2+AC0-c60c6bb016f2.2266592.junction+AF8-quantification.txt	TCGA+AC0-M7+AC0-A723+AC0-01A+AC0-
unc.edu.d139f13a+AC0-72aa+AC0-4bd8+AC0-bee2+AC0-c60c6bb016f2.2267499.rsem.genes.results	TCGA+AC0-M7+AC0-A723+AC0-01A+AC0-
unc.edu.d139f13a+AC0-72aa+AC0-4bd8+AC0-bee2+AC0-c60c6bb016f2.2267500.rsem.isoforms.results	TCGA+AC0-M7+AC0-A723+AC0-01A+AC0-
unc.edu.d139f13a+AC0-72aa+AC0-4bd8+AC0-bee2+AC0-c60c6bb016f2.2267529.rsem.isoforms.normalized+AF8-results	TCGA+AC0-M7+AC0-A723+AC0-01A+AC0-
unc.edu.d139f13a+AC0-72aa+AC0-4bd8+AC0-bee2+AC0-c60c6bb016f2.2267530.rsem.genes.normalized+AF8-results	TCGA+AC0-M7+AC0-A723+AC0-01A+AC0-
unc.edu.d139f13a+AC0-72aa+AC0-4bd8+AC0-bee2+AC0-c60c6bb016f2.2268173.bt.exon+AF8-quantification.txt	TCGA+AC0-M7+AC0-A723+AC0-01A+AC0-
unc.edu.d268f4e1+AC0-937a+AC0-40a8+AC0-b058+AC0-a87949bedd8b.2136008.junction+AF8-quantification.txt	TCGA+AC0-J4+AC0-A67T+AC0-01A+AC0-
unc.edu.d268f4e1+AC0-937a+AC0-40a8+AC0-b058+AC0-a87949bedd8b.2136672.rsem.genes.results	TCGA+AC0-J4+AC0-A67T+AC0-01A+AC0-
unc.edu.d268f4e1+AC0-937a+AC0-40a8+AC0-b058+AC0-a87949bedd8b.2136673.rsem.isoforms.results	TCGA+AC0-J4+AC0-A67T+AC0-01A+AC0-
unc.edu.d268f4e1+AC0-937a+AC0-40a8+AC0-b058+AC0-a87949bedd8b.2136684.rsem.isoforms.normalized+AF8-results	TCGA+AC0-J4+AC0-A67T+AC0-01A+AC0-
unc.edu.d268f4e1+AC0-937a+AC0-40a8+AC0-b058+AC0-a87949bedd8b.2136690.rsem.genes.normalized+AF8-results	TCGA+AC0-J4+AC0-A67T+AC0-01A+AC0-
unc.edu.d268f4e1+AC0-937a+AC0-40a8+AC0-b058+AC0-a87949bedd8b.2136782.bt.exon+AF8-quantification.txt	TCGA+AC0-J4+AC0-A67T+AC0-01A+AC0-
unc.edu.d26a0c98+AC0-2768+AC0-48df+AC0-ab84+AC0-dcce5e18537a.1342232.junction+AF8-quantification.txt	TCGA+AC0-HC+AC0-7745+AC0-01A+AC0-
unc.edu.d26a0c98+AC0-2768+AC0-48df+AC0-ab84+AC0-dcce5e18537a.1348682.rsem.genes.results	TCGA+AC0-HC+AC0-7745+AC0-01A+AC0-
unc.edu.d26a0c98+AC0-2768+AC0-48df+AC0-ab84+AC0-dcce5e18537a.1348683.rsem.isoforms.results	TCGA+AC0-HC+AC0-7745+AC0-01A+AC0-
unc.edu.d26a0c98+AC0-2768+AC0-48df+AC0-ab84+AC0-dcce5e18537a.1348709.rsem.isoforms.normalized+AF8-results	TCGA+AC0-HC+AC0-7745+AC0-01A+AC0-
unc.edu.d26a0c98+AC0-2768+AC0-48df+AC0-ab84+AC0-dcce5e18537a.1348714.rsem.genes.normalized+AF8-results	TCGA+AC0-HC+AC0-7745+AC0-01A+AC0-
unc.edu.d26a0c98+AC0-2768+AC0-48df+AC0-ab84+AC0-dcce5e18537a.1755656.bt.exon+AF8-quantification.txt	TCGA+AC0-HC+AC0-7745+AC0-01A+AC0-
unc.edu.d28ba0e6+AC0-a04b+AC0-4341+AC0-95c2+AC0-f03b6d894a5e.2044159.junction+AF8-quantification.txt	TCGA+AC0-EJ+AC0-A65E+AC0-01A+AC0-
unc.edu.d28ba0e6+AC0-a04b+AC0-4341+AC0-95c2+AC0-f03b6d894a5e.2044811.rsem.genes.results	TCGA+AC0-EJ+AC0-A65E+AC0-01A+AC0-
unc.edu.d28ba0e6+AC0-a04b+AC0-4341+AC0-95c2+AC0-f03b6d894a5e.2044812.rsem.isoforms.results	TCGA+AC0-EJ+AC0-A65E+AC0-01A+AC0-
unc.edu.d28ba0e6+AC0-a04b+AC0-4341+AC0-95c2+AC0-f03b6d894a5e.2044895.rsem.genes.normalized+AF8-results	TCGA+AC0-EJ+AC0-A65E+AC0-01A+AC0-
unc.edu.d28ba0e6+AC0-a04b+AC0-4341+AC0-95c2+AC0-f03b6d894a5e.2044898.rsem.isoforms.normalized+AF8-results	TCGA+AC0-EJ+AC0-A65E+AC0-01A+AC0-
unc.edu.d28ba0e6+AC0-a04b+AC0-4341+AC0-95c2+AC0-f03b6d894a5e.2045001.bt.exon+AF8-quantification.txt	TCGA+AC0-EJ+AC0-A65E+AC0-01A+AC0-
unc.edu.d444c3d1+AC0-235a+AC0-413c+AC0-8e5c+AC0-4f4465b378e1.1358609.junction+AF8-quantification.txt	TCGA+AC0-EJ+AC0-7786+AC0-01A+AC0-
unc.edu.d444c3d1+AC0-235a+AC0-413c+AC0-8e5c+AC0-4f4465b378e1.1365278.rsem.genes.results	TCGA+AC0-EJ+AC0-7786+AC0-01A+AC0-
unc.edu.d444c3d1+AC0-235a+AC0-413c+AC0-8e5c+AC0-4f4465b378e1.1365279.rsem.isoforms.results	TCGA+AC0-EJ+AC0-7786+AC0-01A+AC0-
unc.edu.d444c3d1+AC0-235a+AC0-413c+AC0-8e5c+AC0-4f4465b378e1.1365378.rsem.genes.normalized+AF8-results	TCGA+AC0-EJ+AC0-7786+AC0-01A+AC0-
unc.edu.d444c3d1+AC0-235a+AC0-413c+AC0-8e5c+AC0-4f4465b378e1.1365381.rsem.isoforms.normalized+AF8-results	TCGA+AC0-EJ+AC0-7786+AC0-01A+AC0-
unc.edu.d444c3d1+AC0-235a+AC0-413c+AC0-8e5c+AC0-4f4465b378e1.1756161.bt.exon+AF8-quantification.txt	TCGA+AC0-EJ+AC0-7786+AC0-01A+AC0-
unc.edu.d593d47e+AC0-581a+AC0-4da3+AC0-bb3a+AC0-648b2bfb4cae.2482223.junction+AF8-quantification.txt	TCGA+AC0-YL+AC0-A8SB+AC0-01A+AC0-
unc.edu.d593d47e+AC0-581a+AC0-4da3+AC0-bb3a+AC0-648b2bfb4cae.2484288.rsem.genes.results	TCGA+AC0-YL+AC0-A8SB+AC0-01A+AC0-
unc.edu.d593d47e+AC0-581a+AC0-4da3+AC0-bb3a+AC0-648b2bfb4cae.2484289.rsem.isoforms.results	TCGA+AC0-YL+AC0-A8SB+AC0-01A+AC0-
unc.edu.d593d47e+AC0-581a+AC0-4da3+AC0-bb3a+AC0-648b2bfb4cae.2484332.rsem.genes.normalized+AF8-results	TCGA+AC0-YL+AC0-A8SB+AC0-01A+AC0-
unc.edu.d593d47e+AC0-581a+AC0-4da3+AC0-bb3a+AC0-648b2bfb4cae.2484336.rsem.isoforms.normalized+AF8-results	TCGA+AC0-YL+AC0-A8SB+AC0-01A+AC0-
unc.edu.d593d47e+AC0-581a+AC0-4da3+AC0-bb3a+AC0-648b2bfb4cae.2484645.bt.exon+AF8-quantification.txt	TCGA+AC0-YL+AC0-A8SB+AC0-01A+AC0-
unc.edu.d5a6b5e2+AC0-f1af+AC0-4b1f+AC0-bfbe+AC0-2b3c05f3f642.1896735.junction+AF8-quantification.txt	TCGA+AC0-G9+AC0-6362+AC0-11A+AC0-
unc.edu.d5a6b5e2+AC0-f1af+AC0-4b1f+AC0-bfbe+AC0-2b3c05f3f642.1897656.rsem.genes.results	TCGA+AC0-G9+AC0-6362+AC0-11A+AC0-
unc.edu.d5a6b5e2+AC0-f1af+AC0-4b1f+AC0-bfbe+AC0-2b3c05f3f642.1897657.rsem.isoforms.results	TCGA+AC0-G9+AC0-6362+AC0-11A+AC0-
unc.edu.d5a6b5e2+AC0-f1af+AC0-4b1f+AC0-bfbe+AC0-2b3c05f3f642.1897854.rsem.genes.normalized+AF8-results	TCGA+AC0-G9+AC0-6362+AC0-11A+AC0-
unc.edu.d5a6b5e2+AC0-f1af+AC0-4b1f+AC0-bfbe+AC0-2b3c05f3f642.1897857.rsem.isoforms.normalized+AF8-results	TCGA+AC0-G9+AC0-6362+AC0-11A+AC0-
unc.edu.d5a6b5e2+AC0-f1af+AC0-4b1f+AC0-bfbe+AC0-2b3c05f3f642.1898219.bt.exon+AF8-quantification.txt	TCGA+AC0-G9+AC0-6362+AC0-11A+AC0-
unc.edu.d5cb344a+AC0-fec2+AC0-4370+AC0-88ef+AC0-4837ae8573dc.2394262.junction+AF8-quantification.txt	TCGA+AC0-KK+AC0-A8II+AC0-01A+AC0-
unc.edu.d5cb344a+AC0-fec2+AC0-4370+AC0-88ef+AC0-4837ae8573dc.2394793.rsem.genes.results	TCGA+AC0-KK+AC0-A8II+AC0-01A+AC0-
unc.edu.d5cb344a+AC0-fec2+AC0-4370+AC0-88ef+AC0-4837ae8573dc.2394794.rsem.isoforms.results	TCGA+AC0-KK+AC0-A8II+AC0-01A+AC0-
unc.edu.d5cb344a+AC0-fec2+AC0-4370+AC0-88ef+AC0-4837ae8573dc.2394809.rsem.genes.normalized+AF8-results	TCGA+AC0-KK+AC0-A8II+AC0-01A+AC0-
unc.edu.d5cb344a+AC0-fec2+AC0-4370+AC0-88ef+AC0-4837ae8573dc.2394810.rsem.isoforms.normalized+AF8-results	TCGA+AC0-KK+AC0-A8II+AC0-01A+AC0-
unc.edu.d5cb344a+AC0-fec2+AC0-4370+AC0-88ef+AC0-4837ae8573dc.2394816.bt.exon+AF8-quantification.txt	TCGA+AC0-KK+AC0-A8II+AC0-01A+AC0-
unc.edu.d6c16450+AC0-87c1+AC0-4b18+AC0-bab5+AC0-8cb782fdb99c.2403396.junction+AF8-quantification.txt	TCGA+AC0-HC+AC0-A8CY+AC0-01A+AC0-
unc.edu.d6c16450+AC0-87c1+AC0-4b18+AC0-bab5+AC0-8cb782fdb99c.2403867.rsem.genes.results	TCGA+AC0-HC+AC0-A8CY+AC0-01A+AC0-
unc.edu.d6c16450+AC0-87c1+AC0-4b18+AC0-bab5+AC0-8cb782fdb99c.2403868.rsem.isoforms.results	TCGA+AC0-HC+AC0-A8CY+AC0-01A+AC0-
unc.edu.d6c16450+AC0-87c1+AC0-4b18+AC0-bab5+AC0-8cb782fdb99c.2403880.rsem.genes.normalized+AF8-results	TCGA+AC0-HC+AC0-A8CY+AC0-01A+AC0-
unc.edu.d6c16450+AC0-87c1+AC0-4b18+AC0-bab5+AC0-8cb782fdb99c.2403881.rsem.isoforms.normalized+AF8-results	TCGA+AC0-HC+AC0-A8CY+AC0-01A+AC0-
unc.edu.d6c16450+AC0-87c1+AC0-4b18+AC0-bab5+AC0-8cb782fdb99c.2403935.bt.exon+AF8-quantification.txt	TCGA+AC0-HC+AC0-A8CY+AC0-01A+AC0-
unc.edu.d6c9e56e+AC0-c040+AC0-40ff+AC0-a71b+AC0-74bd4a2d431c.2172307.junction+AF8-quantification.txt	TCGA+AC0-H9+AC0-A6BY+AC0-01A+AC0-
unc.edu.d6c9e56e+AC0-c040+AC0-40ff+AC0-a71b+AC0-74bd4a2d431c.2172561.rsem.genes.results	TCGA+AC0-H9+AC0-A6BY+AC0-01A+AC0-
unc.edu.d6c9e56e+AC0-c040+AC0-40ff+AC0-a71b+AC0-74bd4a2d431c.2172562.rsem.isoforms.results	TCGA+AC0-H9+AC0-A6BY+AC0-01A+AC0-
unc.edu.d6c9e56e+AC0-c040+AC0-40ff+AC0-a71b+AC0-74bd4a2d431c.2172576.rsem.genes.normalized+AF8-results	TCGA+AC0-H9+AC0-A6BY+AC0-01A+AC0-
unc.edu.d6c9e56e+AC0-c040+AC0-40ff+AC0-a71b+AC0-74bd4a2d431c.2172577.rsem.isoforms.normalized+AF8-results	TCGA+AC0-H9+AC0-A6BY+AC0-01A+AC0-
unc.edu.d6c9e56e+AC0-c040+AC0-40ff+AC0-a71b+AC0-74bd4a2d431c.2172659.bt.exon+AF8-quantification.txt	TCGA+AC0-H9+AC0-A6BY+AC0-01A+AC0-
unc.edu.d75a22a0+AC0-a230+AC0-4ac8+AC0-a3db+AC0-96ea29ca95b9.1357920.junction+AF8-quantification.txt	TCGA+AC0-EJ+AC0-7781+AC0-11A+AC0-
unc.edu.d75a22a0+AC0-a230+AC0-4ac8+AC0-a3db+AC0-96ea29ca95b9.1368022.rsem.genes.results	TCGA+AC0-EJ+AC0-7781+AC0-11A+AC0-
unc.edu.d75a22a0+AC0-a230+AC0-4ac8+AC0-a3db+AC0-96ea29ca95b9.1368023.rsem.isoforms.results	TCGA+AC0-EJ+AC0-7781+AC0-11A+AC0-
unc.edu.d75a22a0+AC0-a230+AC0-4ac8+AC0-a3db+AC0-96ea29ca95b9.1368079.rsem.genes.normalized+AF8-results	TCGA+AC0-EJ+AC0-7781+AC0-11A+AC0-
unc.edu.d75a22a0+AC0-a230+AC0-4ac8+AC0-a3db+AC0-96ea29ca95b9.1368083.rsem.isoforms.normalized+AF8-results	TCGA+AC0-EJ+AC0-7781+AC0-11A+AC0-
unc.edu.d75a22a0+AC0-a230+AC0-4ac8+AC0-a3db+AC0-96ea29ca95b9.1756148.bt.exon+AF8-quantification.txt	TCGA+AC0-EJ+AC0-7781+AC0-11A+AC0-
unc.edu.d8012229+AC0-3666+AC0-4380+AC0-9d2a+AC0-2beaca772242.2044123.junction+AF8-quantification.txt	TCGA+AC0-KK+AC0-A59V+AC0-01A+AC0-
unc.edu.d8012229+AC0-3666+AC0-4380+AC0-9d2a+AC0-2beaca772242.2044805.rsem.genes.results	TCGA+AC0-KK+AC0-A59V+AC0-01A+AC0-
unc.edu.d8012229+AC0-3666+AC0-4380+AC0-9d2a+AC0-2beaca772242.2044806.rsem.isoforms.results	TCGA+AC0-KK+AC0-A59V+AC0-01A+AC0-
unc.edu.d8012229+AC0-3666+AC0-4380+AC0-9d2a+AC0-2beaca772242.2044891.rsem.genes.normalized+AF8-results	TCGA+AC0-KK+AC0-A59V+AC0-01A+AC0-
unc.edu.d8012229+AC0-3666+AC0-4380+AC0-9d2a+AC0-2beaca772242.2044892.rsem.isoforms.normalized+AF8-results	TCGA+AC0-KK+AC0-A59V+AC0-01A+AC0-
unc.edu.d8012229+AC0-3666+AC0-4380+AC0-9d2a+AC0-2beaca772242.2044999.bt.exon+AF8-quantification.txt	TCGA+AC0-KK+AC0-A59V+AC0-01A+AC0-
unc.edu.d8765abc+AC0-befa+AC0-49b5+AC0-893e+AC0-04de2ddb2ee1.1322415.junction+AF8-quantification.txt	TCGA+AC0-HC+AC0-7742+AC0-01A+AC0-
unc.edu.d8765abc+AC0-befa+AC0-49b5+AC0-893e+AC0-04de2ddb2ee1.1327168.rsem.genes.results	TCGA+AC0-HC+AC0-7742+AC0-01A+AC0-
unc.edu.d8765abc+AC0-befa+AC0-49b5+AC0-893e+AC0-04de2ddb2ee1.1327169.rsem.isoforms.results	TCGA+AC0-HC+AC0-7742+AC0-01A+AC0-
unc.edu.d8765abc+AC0-befa+AC0-49b5+AC0-893e+AC0-04de2ddb2ee1.1327184.rsem.isoforms.normalized+AF8-results	TCGA+AC0-HC+AC0-7742+AC0-01A+AC0-
unc.edu.d8765abc+AC0-befa+AC0-49b5+AC0-893e+AC0-04de2ddb2ee1.1327189.rsem.genes.normalized+AF8-results	TCGA+AC0-HC+AC0-7742+AC0-01A+AC0-
unc.edu.d8765abc+AC0-befa+AC0-49b5+AC0-893e+AC0-04de2ddb2ee1.1754972.bt.exon+AF8-quantification.txt	TCGA+AC0-HC+AC0-7742+AC0-01A+AC0-
unc.edu.d94972a7+AC0-535d+AC0-4bb8+AC0-b221+AC0-d3c22a120d01.2314348.junction+AF8-quantification.txt	TCGA+AC0-EJ+AC0-A7NF+AC0-01A+AC0-
unc.edu.d94972a7+AC0-535d+AC0-4bb8+AC0-b221+AC0-d3c22a120d01.2315027.rsem.genes.results	TCGA+AC0-EJ+AC0-A7NF+AC0-01A+AC0-
unc.edu.d94972a7+AC0-535d+AC0-4bb8+AC0-b221+AC0-d3c22a120d01.2315028.rsem.isoforms.results	TCGA+AC0-EJ+AC0-A7NF+AC0-01A+AC0-
unc.edu.d94972a7+AC0-535d+AC0-4bb8+AC0-b221+AC0-d3c22a120d01.2315068.rsem.genes.normalized+AF8-results	TCGA+AC0-EJ+AC0-A7NF+AC0-01A+AC0-
unc.edu.d94972a7+AC0-535d+AC0-4bb8+AC0-b221+AC0-d3c22a120d01.2315069.rsem.isoforms.normalized+AF8-results	TCGA+AC0-EJ+AC0-A7NF+AC0-01A+AC0-
unc.edu.d94972a7+AC0-535d+AC0-4bb8+AC0-b221+AC0-d3c22a120d01.2315469.bt.exon+AF8-quantification.txt	TCGA+AC0-EJ+AC0-A7NF+AC0-01A+AC0-
unc.edu.d964a3c5+AC0-aa6c+AC0-431c+AC0-b179+AC0-7e0b70e26e2d.1221676.junction+AF8-quantification.txt	TCGA+AC0-G9+AC0-6370+AC0-01A+AC0-
unc.edu.d964a3c5+AC0-aa6c+AC0-431c+AC0-b179+AC0-7e0b70e26e2d.1224963.rsem.genes.results	TCGA+AC0-G9+AC0-6370+AC0-01A+AC0-
unc.edu.d964a3c5+AC0-aa6c+AC0-431c+AC0-b179+AC0-7e0b70e26e2d.1224964.rsem.isoforms.results	TCGA+AC0-G9+AC0-6370+AC0-01A+AC0-
unc.edu.d964a3c5+AC0-aa6c+AC0-431c+AC0-b179+AC0-7e0b70e26e2d.1225283.rsem.genes.normalized+AF8-results	TCGA+AC0-G9+AC0-6370+AC0-01A+AC0-
unc.edu.d964a3c5+AC0-aa6c+AC0-431c+AC0-b179+AC0-7e0b70e26e2d.1225284.rsem.isoforms.normalized+AF8-results	TCGA+AC0-G9+AC0-6370+AC0-01A+AC0-
unc.edu.d964a3c5+AC0-aa6c+AC0-431c+AC0-b179+AC0-7e0b70e26e2d.1759926.bt.exon+AF8-quantification.txt	TCGA+AC0-G9+AC0-6370+AC0-01A+AC0-
unc.edu.da936a2e+AC0-af10+AC0-4496+AC0-8fa7+AC0-00742c30c766.1987268.junction+AF8-quantification.txt	TCGA+AC0-EJ+AC0-A46H+AC0-01A+AC0-
unc.edu.da936a2e+AC0-af10+AC0-4496+AC0-8fa7+AC0-00742c30c766.1987800.rsem.genes.results	TCGA+AC0-EJ+AC0-A46H+AC0-01A+AC0-
unc.edu.da936a2e+AC0-af10+AC0-4496+AC0-8fa7+AC0-00742c30c766.1987801.rsem.isoforms.results	TCGA+AC0-EJ+AC0-A46H+AC0-01A+AC0-
unc.edu.da936a2e+AC0-af10+AC0-4496+AC0-8fa7+AC0-00742c30c766.1987851.rsem.genes.normalized+AF8-results	TCGA+AC0-EJ+AC0-A46H+AC0-01A+AC0-
unc.edu.da936a2e+AC0-af10+AC0-4496+AC0-8fa7+AC0-00742c30c766.1987856.rsem.isoforms.normalized+AF8-results	TCGA+AC0-EJ+AC0-A46H+AC0-01A+AC0-
unc.edu.da936a2e+AC0-af10+AC0-4496+AC0-8fa7+AC0-00742c30c766.1988110.bt.exon+AF8-quantification.txt	TCGA+AC0-EJ+AC0-A46H+AC0-01A+AC0-
